STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00448829,"WALKERTON 2 NW, VA US",7/30/1988,0,95,69
USC00442208,"DALE ENTERPRISE, VA US",7/30/1988,0,94,66
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",7/30/1988,0,89,62
USC00447338,"ROCKY MOUNT, VA US",7/30/1988,0,91,65
USC00444044,"HOLLAND 1 E, VA US",7/30/1988,0,91,68
USC00448829,"WALKERTON 2 NW, VA US",7/31/1988,0.01,93,73
USC00442208,"DALE ENTERPRISE, VA US",7/31/1988,0,94,65
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",7/31/1988,0.07,90,63
USC00447338,"ROCKY MOUNT, VA US",7/31/1988,0,93,65
USC00444044,"HOLLAND 1 E, VA US",7/31/1988,0,93,74
USC00448829,"WALKERTON 2 NW, VA US",8/1/1988,0.35,91,69
USC00442208,"DALE ENTERPRISE, VA US",8/1/1988,0,92,64
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/1/1988,0,82,62
USC00447338,"ROCKY MOUNT, VA US",8/1/1988,0,87,65
USC00444044,"HOLLAND 1 E, VA US",8/1/1988,0.51,92,68
USC00448829,"WALKERTON 2 NW, VA US",8/2/1988,0,92,70
USC00442208,"DALE ENTERPRISE, VA US",8/2/1988,0,94,65
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/2/1988,0,89,64
USC00447338,"ROCKY MOUNT, VA US",8/2/1988,0,90,65
USC00444044,"HOLLAND 1 E, VA US",8/2/1988,0,91,69
USC00448829,"WALKERTON 2 NW, VA US",8/3/1988,0,90,71
USC00442208,"DALE ENTERPRISE, VA US",8/3/1988,0,90,69
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/3/1988,0,91,65
USC00447338,"ROCKY MOUNT, VA US",8/3/1988,0,92,65
USC00444044,"HOLLAND 1 E, VA US",8/3/1988,0,90,71
USC00448829,"WALKERTON 2 NW, VA US",8/4/1988,0,91,69
USC00442208,"DALE ENTERPRISE, VA US",8/4/1988,0,89,70
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/4/1988,0.16,86,67
USC00447338,"ROCKY MOUNT, VA US",8/4/1988,0,88,70
USC00444044,"HOLLAND 1 E, VA US",8/4/1988,0,90,70
USC00448829,"WALKERTON 2 NW, VA US",8/5/1988,0,91,69
USC00442208,"DALE ENTERPRISE, VA US",8/5/1988,0,89,67
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/5/1988,0,86,63
USC00447338,"ROCKY MOUNT, VA US",8/5/1988,0.1,85,69
USC00444044,"HOLLAND 1 E, VA US",8/5/1988,0,90,67
USC00448829,"WALKERTON 2 NW, VA US",8/6/1988,0,91,69
USC00442208,"DALE ENTERPRISE, VA US",8/6/1988,0.2,92,65
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/6/1988,0.2,85,63
USC00447338,"ROCKY MOUNT, VA US",8/6/1988,0,87,65
USC00444044,"HOLLAND 1 E, VA US",8/6/1988,0.34,88,68
USC00448829,"WALKERTON 2 NW, VA US",8/7/1988,0.05,89,73
USC00442208,"DALE ENTERPRISE, VA US",8/7/1988,0.07,91,65
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/7/1988,0.7,86,65
USC00447338,"ROCKY MOUNT, VA US",8/7/1988,0,89,69
USC00444044,"HOLLAND 1 E, VA US",8/7/1988,0.01,90,70
USC00448829,"WALKERTON 2 NW, VA US",8/8/1988,0,94,69
USC00442208,"DALE ENTERPRISE, VA US",8/8/1988,0,92,59
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/8/1988,0,86,57
USC00447338,"ROCKY MOUNT, VA US",8/8/1988,0,90,64
USC00444044,"HOLLAND 1 E, VA US",8/8/1988,1.63,90,68
USC00448829,"WALKERTON 2 NW, VA US",8/9/1988,0,92,68
USC00442208,"DALE ENTERPRISE, VA US",8/9/1988,0,92,61
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/9/1988,0,88,59
USC00447338,"ROCKY MOUNT, VA US",8/9/1988,0,90,60
USC00444044,"HOLLAND 1 E, VA US",8/9/1988,0,93,70
USC00448829,"WALKERTON 2 NW, VA US",8/10/1988,0,92,72
USC00442208,"DALE ENTERPRISE, VA US",8/10/1988,0,95,65
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/10/1988,0,87,61
USC00447338,"ROCKY MOUNT, VA US",8/10/1988,0,91,60
USC00444044,"HOLLAND 1 E, VA US",8/10/1988,0.17,88,73
USC00448829,"WALKERTON 2 NW, VA US",8/11/1988,0.61,89,75
USC00442208,"DALE ENTERPRISE, VA US",8/11/1988,0,94,68
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/11/1988,0,90,64
USC00447338,"ROCKY MOUNT, VA US",8/11/1988,0,92,65
USC00444044,"HOLLAND 1 E, VA US",8/11/1988,0,87,70
USC00448829,"WALKERTON 2 NW, VA US",8/12/1988,0,91,73
USC00442208,"DALE ENTERPRISE, VA US",8/12/1988,0,95,68
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/12/1988,0,89,65
USC00447338,"ROCKY MOUNT, VA US",8/12/1988,0,90,68
USC00444044,"HOLLAND 1 E, VA US",8/12/1988,0,91,70
USC00448829,"WALKERTON 2 NW, VA US",8/13/1988,0,95,72
USC00442208,"DALE ENTERPRISE, VA US",8/13/1988,0.45,93,68
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/13/1988,0,90,65
USC00447338,"ROCKY MOUNT, VA US",8/13/1988,0,92,66
USC00444044,"HOLLAND 1 E, VA US",8/13/1988,0,92,68
USC00448829,"WALKERTON 2 NW, VA US",8/14/1988,0,93,72
USC00442208,"DALE ENTERPRISE, VA US",8/14/1988,0,94,68
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/14/1988,0,92,61
USC00447338,"ROCKY MOUNT, VA US",8/14/1988,0,95,65
USC00444044,"HOLLAND 1 E, VA US",8/14/1988,0,91,69
USC00448829,"WALKERTON 2 NW, VA US",8/15/1988,0,95,75
USC00442208,"DALE ENTERPRISE, VA US",8/15/1988,0,101,68
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/15/1988,0,90,68
USC00447338,"ROCKY MOUNT, VA US",8/15/1988,0,92,67
USC00444044,"HOLLAND 1 E, VA US",8/15/1988,0,92,74
USC00448829,"WALKERTON 2 NW, VA US",8/16/1988,0,94,68
USC00442208,"DALE ENTERPRISE, VA US",8/16/1988,0,95,64
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/16/1988,0.18,94,63
USC00447338,"ROCKY MOUNT, VA US",8/16/1988,0.32,98,67
USC00444044,"HOLLAND 1 E, VA US",8/16/1988,0,91,74
USC00448829,"WALKERTON 2 NW, VA US",8/17/1988,0,97,66
USC00442208,"DALE ENTERPRISE, VA US",8/17/1988,0,102,62
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/17/1988,0,93,60
USC00447338,"ROCKY MOUNT, VA US",8/17/1988,0,97,63
USC00444044,"HOLLAND 1 E, VA US",8/17/1988,0,92,68
USC00448829,"WALKERTON 2 NW, VA US",8/18/1988,0,94,74
USC00442208,"DALE ENTERPRISE, VA US",8/18/1988,0,97,72
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/18/1988,0,100,69
USC00447338,"ROCKY MOUNT, VA US",8/18/1988,0,100,63
USC00444044,"HOLLAND 1 E, VA US",8/18/1988,0,97,73
USC00448829,"WALKERTON 2 NW, VA US",8/19/1988,0.1,88,71
USC00442208,"DALE ENTERPRISE, VA US",8/19/1988,0.19,83,68
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/19/1988,0.05,91,65
USC00447338,"ROCKY MOUNT, VA US",8/19/1988,0,98,70
USC00444044,"HOLLAND 1 E, VA US",8/19/1988,0.12,97,71
USC00448829,"WALKERTON 2 NW, VA US",8/20/1988,0.82,80,70
USC00442208,"DALE ENTERPRISE, VA US",8/20/1988,0.55,74,65
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/20/1988,1.3,84,67
USC00447338,"ROCKY MOUNT, VA US",8/20/1988,2.37,91,66
USC00444044,"HOLLAND 1 E, VA US",8/20/1988,0.32,97,70
USC00448829,"WALKERTON 2 NW, VA US",8/21/1988,0,83,70
USC00442208,"DALE ENTERPRISE, VA US",8/21/1988,0,83,66
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/21/1988,0.25,74,63
USC00447338,"ROCKY MOUNT, VA US",8/21/1988,0.08,80,66
USC00444044,"HOLLAND 1 E, VA US",8/21/1988,1.32,89,72
USC00448829,"WALKERTON 2 NW, VA US",8/22/1988,0,83,60
USC00442208,"DALE ENTERPRISE, VA US",8/22/1988,0,80,53
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/22/1988,0,82,51
USC00447338,"ROCKY MOUNT, VA US",8/22/1988,0,85,60
USC00444044,"HOLLAND 1 E, VA US",8/22/1988,0.06,85,63
USC00448829,"WALKERTON 2 NW, VA US",8/23/1988,0,82,57
USC00442208,"DALE ENTERPRISE, VA US",8/23/1988,0.03,77,61
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/23/1988,0,77,51
USC00447338,"ROCKY MOUNT, VA US",8/23/1988,0,80,61
USC00444044,"HOLLAND 1 E, VA US",8/23/1988,0,83,56
USC00448829,"WALKERTON 2 NW, VA US",8/24/1988,0.18,88,72
USC00442208,"DALE ENTERPRISE, VA US",8/24/1988,0.21,86,61
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/24/1988,0.2,74,59
USC00447338,"ROCKY MOUNT, VA US",8/24/1988,0.03,81,62
USC00444044,"HOLLAND 1 E, VA US",8/24/1988,0.11,85,65
USC00448829,"WALKERTON 2 NW, VA US",8/25/1988,0,90,65
USC00442208,"DALE ENTERPRISE, VA US",8/25/1988,0,85,55
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/25/1988,0,83,55
USC00447338,"ROCKY MOUNT, VA US",8/25/1988,0,88,60
USC00444044,"HOLLAND 1 E, VA US",8/25/1988,0,84,66
USC00448829,"WALKERTON 2 NW, VA US",8/26/1988,0,92,61
USC00442208,"DALE ENTERPRISE, VA US",8/26/1988,0,91,55
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/26/1988,0,82,51
USC00447338,"ROCKY MOUNT, VA US",8/26/1988,0,88,58
USC00444044,"HOLLAND 1 E, VA US",8/26/1988,0,89,68
USC00448829,"WALKERTON 2 NW, VA US",8/27/1988,0,91,66
USC00442208,"DALE ENTERPRISE, VA US",8/27/1988,0,90,58
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/27/1988,0,85,54
USC00447338,"ROCKY MOUNT, VA US",8/27/1988,0,91,58
USC00444044,"HOLLAND 1 E, VA US",8/27/1988,0,89,69
USC00448829,"WALKERTON 2 NW, VA US",8/28/1988,0,88,71
USC00442208,"DALE ENTERPRISE, VA US",8/28/1988,0.01,86,65
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/28/1988,0,87,60
USC00447338,"ROCKY MOUNT, VA US",8/28/1988,0,90,60
USC00444044,"HOLLAND 1 E, VA US",8/28/1988,0,89,71
USC00448829,"WALKERTON 2 NW, VA US",8/29/1988,0.19,88,75
USC00442208,"DALE ENTERPRISE, VA US",8/29/1988,1.18,82,65
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/29/1988,1.94,79,65
USC00447338,"ROCKY MOUNT, VA US",8/29/1988,1.65,85,68
USC00444044,"HOLLAND 1 E, VA US",8/29/1988,0,90,75
USC00448829,"WALKERTON 2 NW, VA US",8/30/1988,0.56,81,66
USC00442208,"DALE ENTERPRISE, VA US",8/30/1988,0,75,64
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/30/1988,0.4,83,65
USC00447338,"ROCKY MOUNT, VA US",8/30/1988,0.68,88,65
USC00444044,"HOLLAND 1 E, VA US",8/30/1988,0.2,85,69
USC00448829,"WALKERTON 2 NW, VA US",8/31/1988,0,82,63
USC00442208,"DALE ENTERPRISE, VA US",8/31/1988,0.01,78,51
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/31/1988,0,71,53
USC00447338,"ROCKY MOUNT, VA US",8/31/1988,0.18,69,60
USC00444044,"HOLLAND 1 E, VA US",8/31/1988,0.15,77,61
USC00448829,"WALKERTON 2 NW, VA US",4/1/1989,0,67,33
USC00442208,"DALE ENTERPRISE, VA US",4/1/1989,0.02,46,38
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/1/1989,0,69,33
USC00447338,"ROCKY MOUNT, VA US",4/1/1989,0,49,36
USC00444044,"HOLLAND 1 E, VA US",4/1/1989,0.76,81,39
USC00448829,"WALKERTON 2 NW, VA US",4/2/1989,0,62,26
USC00442208,"DALE ENTERPRISE, VA US",4/2/1989,0,57,27
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/2/1989,0,60,25
USC00447338,"ROCKY MOUNT, VA US",4/2/1989,0,62,32
USC00444044,"HOLLAND 1 E, VA US",4/2/1989,0,53,30
USC00448829,"WALKERTON 2 NW, VA US",4/3/1989,0.12,72,44
USC00442208,"DALE ENTERPRISE, VA US",4/3/1989,0.18,73,44
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/3/1989,0.02,56,30
USC00447338,"ROCKY MOUNT, VA US",4/3/1989,0.05,71,47
USC00444044,"HOLLAND 1 E, VA US",4/3/1989,0,62,42
USC00448829,"WALKERTON 2 NW, VA US",4/4/1989,0,81,49
USC00442208,"DALE ENTERPRISE, VA US",4/4/1989,0,77,53
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/4/1989,0,71,47
USC00447338,"ROCKY MOUNT, VA US",4/4/1989,0.02,73,50
USC00444044,"HOLLAND 1 E, VA US",4/4/1989,0.03,75,57
USC00448829,"WALKERTON 2 NW, VA US",4/5/1989,0.11,79,60
USC00442208,"DALE ENTERPRISE, VA US",4/5/1989,0.05,69,49
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/5/1989,0.06,74,48
USC00447338,"ROCKY MOUNT, VA US",4/5/1989,0.52,59,53
USC00444044,"HOLLAND 1 E, VA US",4/5/1989,0,80,62
USC00448829,"WALKERTON 2 NW, VA US",4/6/1989,1.12,66,46
USC00442208,"DALE ENTERPRISE, VA US",4/6/1989,0.01,54,40
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/6/1989,0.07,58,43
USC00447338,"ROCKY MOUNT, VA US",4/6/1989,0.11,55,46
USC00444044,"HOLLAND 1 E, VA US",4/6/1989,1.7,72,46
USC00448829,"WALKERTON 2 NW, VA US",4/7/1989,1.17,50,31
USC00442208,"DALE ENTERPRISE, VA US",4/7/1989,0.14,44,27
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/7/1989,0,53,27
USC00447338,"ROCKY MOUNT, VA US",4/7/1989,0,44,35
USC00444044,"HOLLAND 1 E, VA US",4/7/1989,0.23,57,36
USC00448829,"WALKERTON 2 NW, VA US",4/8/1989,0.27,51,32
USC00442208,"DALE ENTERPRISE, VA US",4/8/1989,0.15,42,28
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/8/1989,0.05,42,27
USC00447338,"ROCKY MOUNT, VA US",4/8/1989,0.21,41,34
USC00444044,"HOLLAND 1 E, VA US",4/8/1989,1.15,47,32
USC00448829,"WALKERTON 2 NW, VA US",4/9/1989,0,62,43
USC00442208,"DALE ENTERPRISE, VA US",4/9/1989,0.01,52,37
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/9/1989,0.33,41,34
USC00447338,"ROCKY MOUNT, VA US",4/9/1989,0.35,50,35
USC00444044,"HOLLAND 1 E, VA US",4/9/1989,0.04,55,43
USC00448829,"WALKERTON 2 NW, VA US",4/10/1989,0,57,39
USC00442208,"DALE ENTERPRISE, VA US",4/10/1989,0,48,35
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/10/1989,0,51,38
USC00447338,"ROCKY MOUNT, VA US",4/10/1989,0,58,29
USC00444044,"HOLLAND 1 E, VA US",4/10/1989,0,62,44
USC00448829,"WALKERTON 2 NW, VA US",4/11/1989,0,54,34
USC00442208,"DALE ENTERPRISE, VA US",4/11/1989,0,49,21
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/11/1989,0,46,21
USC00447338,"ROCKY MOUNT, VA US",4/11/1989,0,65,36
USC00444044,"HOLLAND 1 E, VA US",4/11/1989,0.28,55,32
USC00448829,"WALKERTON 2 NW, VA US",4/12/1989,0,61,25
USC00442208,"DALE ENTERPRISE, VA US",4/12/1989,0,57,21
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/12/1989,0,48,19
USC00447338,"ROCKY MOUNT, VA US",4/12/1989,0,68,40
USC00444044,"HOLLAND 1 E, VA US",4/12/1989,0.02,50,29
USC00448829,"WALKERTON 2 NW, VA US",4/13/1989,0,70,29
USC00442208,"DALE ENTERPRISE, VA US",4/13/1989,0,58,29
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/13/1989,0,55,25
USC00447338,"ROCKY MOUNT, VA US",4/13/1989,0.12,54,40
USC00444044,"HOLLAND 1 E, VA US",4/13/1989,0,58,32
USC00448829,"WALKERTON 2 NW, VA US",4/14/1989,0,67,30
USC00442208,"DALE ENTERPRISE, VA US",4/14/1989,0,62,25
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/14/1989,0,57,23
USC00447338,"ROCKY MOUNT, VA US",4/14/1989,0.17,55,42
USC00444044,"HOLLAND 1 E, VA US",4/14/1989,0,69,39
USC00448829,"WALKERTON 2 NW, VA US",4/15/1989,1.24,61,49
USC00442208,"DALE ENTERPRISE, VA US",4/15/1989,0.09,58,46
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/15/1989,0.08,69,31
USC00447338,"ROCKY MOUNT, VA US",4/15/1989,0,60,45
USC00444044,"HOLLAND 1 E, VA US",4/15/1989,0.17,69,47
USC00448829,"WALKERTON 2 NW, VA US",4/16/1989,0.05,67,47
USC00442208,"DALE ENTERPRISE, VA US",4/16/1989,0,64,41
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/16/1989,0,51,37
USC00447338,"ROCKY MOUNT, VA US",4/16/1989,0,67,44
USC00444044,"HOLLAND 1 E, VA US",4/16/1989,0.88,59,49
USC00448829,"WALKERTON 2 NW, VA US",4/17/1989,0,79,35
USC00442208,"DALE ENTERPRISE, VA US",4/17/1989,0,76,32
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/17/1989,0,63,29
USC00447338,"ROCKY MOUNT, VA US",4/17/1989,0,79,44
USC00444044,"HOLLAND 1 E, VA US",4/17/1989,0,67,43
USC00448829,"WALKERTON 2 NW, VA US",4/18/1989,0,88,58
USC00442208,"DALE ENTERPRISE, VA US",4/18/1989,0.11,83,50
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/18/1989,0,76,30
USC00447338,"ROCKY MOUNT, VA US",4/18/1989,0,85,57
USC00444044,"HOLLAND 1 E, VA US",4/18/1989,0,77,47
USC00448829,"WALKERTON 2 NW, VA US",4/19/1989,0,76,55
USC00442208,"DALE ENTERPRISE, VA US",4/19/1989,0.46,64,48
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/19/1989,0.25,80,51
USC00447338,"ROCKY MOUNT, VA US",4/19/1989,0,67,57
USC00444044,"HOLLAND 1 E, VA US",4/19/1989,0,85,59
USC00448829,"WALKERTON 2 NW, VA US",4/20/1989,0,67,35
USC00442208,"DALE ENTERPRISE, VA US",4/20/1989,0,62,32
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/20/1989,0,62,31
USC00447338,"ROCKY MOUNT, VA US",4/20/1989,0,65,46
USC00444044,"HOLLAND 1 E, VA US",4/20/1989,0,69,43
USC00448829,"WALKERTON 2 NW, VA US",4/21/1989,0,73,33
USC00442208,"DALE ENTERPRISE, VA US",4/21/1989,0,70,35
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/21/1989,0,61,31
USC00447338,"ROCKY MOUNT, VA US",4/21/1989,0,68,33
USC00444044,"HOLLAND 1 E, VA US",4/21/1989,0,65,35
USC00448829,"WALKERTON 2 NW, VA US",4/22/1989,0,72,43
USC00442208,"DALE ENTERPRISE, VA US",4/22/1989,0,68,38
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/22/1989,0,68,35
USC00447338,"ROCKY MOUNT, VA US",4/22/1989,0,73,47
USC00444044,"HOLLAND 1 E, VA US",4/22/1989,0,70,41
USC00448829,"WALKERTON 2 NW, VA US",4/23/1989,0,70,36
USC00442208,"DALE ENTERPRISE, VA US",4/23/1989,0,65,32
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/23/1989,0,66,29
USC00447338,"ROCKY MOUNT, VA US",4/23/1989,0,69,48
USC00444044,"HOLLAND 1 E, VA US",4/23/1989,0,72,46
USC00448829,"WALKERTON 2 NW, VA US",4/24/1989,0,75,34
USC00442208,"DALE ENTERPRISE, VA US",4/24/1989,0,70,29
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/24/1989,0,64,28
USC00447338,"ROCKY MOUNT, VA US",4/24/1989,0,78,48
USC00444044,"HOLLAND 1 E, VA US",4/24/1989,0,68,39
USC00448829,"WALKERTON 2 NW, VA US",4/25/1989,0,84,36
USC00442208,"DALE ENTERPRISE, VA US",4/25/1989,0.4,78,37
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/25/1989,0,71,34
USC00447338,"ROCKY MOUNT, VA US",4/25/1989,0,83,49
USC00444044,"HOLLAND 1 E, VA US",4/25/1989,0,75,45
USC00448829,"WALKERTON 2 NW, VA US",4/26/1989,0.01,82,51
USC00442208,"DALE ENTERPRISE, VA US",4/26/1989,0.31,73,54
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/26/1989,1.5,77,47
USC00447338,"ROCKY MOUNT, VA US",4/26/1989,0.18,84,48
USC00444044,"HOLLAND 1 E, VA US",4/26/1989,0.13,84,51
USC00448829,"WALKERTON 2 NW, VA US",4/27/1989,0,85,46
USC00442208,"DALE ENTERPRISE, VA US",4/27/1989,0,74,51
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/27/1989,0,74,51
USC00447338,"ROCKY MOUNT, VA US",4/27/1989,0.05,85,60
USC00444044,"HOLLAND 1 E, VA US",4/27/1989,0,80,53
USC00448829,"WALKERTON 2 NW, VA US",4/28/1989,0,82,53
USC00442208,"DALE ENTERPRISE, VA US",4/28/1989,0.11,71,50
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/28/1989,0.08,76,45
USC00447338,"ROCKY MOUNT, VA US",4/28/1989,0.45,75,56
USC00444044,"HOLLAND 1 E, VA US",4/28/1989,0.44,83,58
USC00448829,"WALKERTON 2 NW, VA US",4/29/1989,0.14,71,50
USC00442208,"DALE ENTERPRISE, VA US",4/29/1989,0.56,66,55
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/29/1989,0.24,72,51
USC00447338,"ROCKY MOUNT, VA US",4/29/1989,0.43,68,55
USC00444044,"HOLLAND 1 E, VA US",4/29/1989,0,70,54
USC00448829,"WALKERTON 2 NW, VA US",4/30/1989,0.08,79,60
USC00442208,"DALE ENTERPRISE, VA US",4/30/1989,0.95,81,55
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/30/1989,0.2,69,57
USC00447338,"ROCKY MOUNT, VA US",4/30/1989,0.12,81,58
USC00444044,"HOLLAND 1 E, VA US",4/30/1989,0.8,83,56
USC00448829,"WALKERTON 2 NW, VA US",5/1/1989,0.3,77,61
USC00442208,"DALE ENTERPRISE, VA US",5/1/1989,1.17,62,56
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/1/1989,0.61,80,56
USC00447338,"ROCKY MOUNT, VA US",5/1/1989,0.03,70,57
USC00444044,"HOLLAND 1 E, VA US",5/1/1989,0.35,75,63
USC00448829,"WALKERTON 2 NW, VA US",5/2/1989,2.47,74,57
USC00442208,"DALE ENTERPRISE, VA US",5/2/1989,0.44,64,50
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/2/1989,1.59,67,47
USC00447338,"ROCKY MOUNT, VA US",5/2/1989,1.98,60,52
USC00444044,"HOLLAND 1 E, VA US",5/2/1989,0.75,80,64
USC00448829,"WALKERTON 2 NW, VA US",5/3/1989,0,73,43
USC00442208,"DALE ENTERPRISE, VA US",5/3/1989,0,61,44
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/3/1989,0,65,43
USC00447338,"ROCKY MOUNT, VA US",5/3/1989,0,65,44
USC00444044,"HOLLAND 1 E, VA US",5/3/1989,0.01,76,47
USC00448829,"WALKERTON 2 NW, VA US",5/4/1989,0,71,39
USC00442208,"DALE ENTERPRISE, VA US",5/4/1989,0,68,37
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/4/1989,0,60,35
USC00447338,"ROCKY MOUNT, VA US",5/4/1989,0,69,39
USC00444044,"HOLLAND 1 E, VA US",5/4/1989,0,66,43
USC00448829,"WALKERTON 2 NW, VA US",5/5/1989,0.26,71,55
USC00442208,"DALE ENTERPRISE, VA US",5/5/1989,0.46,66,50
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/5/1989,0.37,68,50
USC00447338,"ROCKY MOUNT, VA US",5/5/1989,0.22,64,40
USC00444044,"HOLLAND 1 E, VA US",5/5/1989,0.08,72,54
USC00448829,"WALKERTON 2 NW, VA US",5/6/1989,1.05,74,56
USC00442208,"DALE ENTERPRISE, VA US",5/6/1989,1.09,63,45
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/6/1989,1.54,67,45
USC00447338,"ROCKY MOUNT, VA US",5/6/1989,3.15,65,47
USC00444044,"HOLLAND 1 E, VA US",5/6/1989,0.6,70,56
USC00448829,"WALKERTON 2 NW, VA US",5/7/1989,0.12,69,43
USC00442208,"DALE ENTERPRISE, VA US",5/7/1989,0,51,35
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/7/1989,0.42,65,33
USC00447338,"ROCKY MOUNT, VA US",5/7/1989,0.62,51,36
USC00444044,"HOLLAND 1 E, VA US",5/7/1989,0.25,79,45
USC00448829,"WALKERTON 2 NW, VA US",5/8/1989,0,68,36
USC00442208,"DALE ENTERPRISE, VA US",5/8/1989,0,65,36
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/8/1989,0.01,48,33
USC00447338,"ROCKY MOUNT, VA US",5/8/1989,0,68,34
USC00444044,"HOLLAND 1 E, VA US",5/8/1989,0.01,58,34
USC00448829,"WALKERTON 2 NW, VA US",5/9/1989,0.04,72,42
USC00442208,"DALE ENTERPRISE, VA US",5/9/1989,0.59,59,38
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/9/1989,0,64,38
USC00447338,"ROCKY MOUNT, VA US",5/9/1989,0,53,41
USC00444044,"HOLLAND 1 E, VA US",5/9/1989,0,67,44
USC00448829,"WALKERTON 2 NW, VA US",5/10/1989,0.81,64,54
USC00442208,"DALE ENTERPRISE, VA US",5/10/1989,0.5,56,49
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/10/1989,0.89,52,38
USC00447338,"ROCKY MOUNT, VA US",5/10/1989,0.63,59,48
USC00444044,"HOLLAND 1 E, VA US",5/10/1989,0.59,72,54
USC00448829,"WALKERTON 2 NW, VA US",5/11/1989,0.01,60,49
USC00442208,"DALE ENTERPRISE, VA US",5/11/1989,0.01,53,45
